2_5_1_9_0	22
2_5_1_10_0	24
2_5_2_1_0	13
2_5_2_2_0	15
2_5_2_3_0	17
2_5_2_4_0	19
2_5_2_5_0	21
2_5_2_6_0	23
2_5_2_7_0	25
2_5_2_8_0	27
2_5_2_9_0	29
2_5_2_10_0	31
2_5_3_1_0	16
2_5_3_2_0	19
2_5_3_3_0	21
2_5_3_4_0	24
2_5_3_5_0	26
2_5_3_6_0	29
2_5_3_7_0	31
2_5_3_8_0	34
2_5_3_9_0	36
2_5_3_10_0	39
2_5_4_1_0	20
2_5_4_2_0	23
2_5_4_3_0	26
2_5_4_4_0	29
2_5_4_5_0	32
2_5_4_6_0	35
2_5_4_7_0	38
2_5_4_8_0	41
2_5_4_9_0	44
2_5_4_10_0	47
2_5_5_1_0	24
2_5_5_2_0	28
2_5_5_3_0	31
2_5_5_4_0	35
2_5_5_5_0	38
2_5_5_6_0	42
2_5_5_7_0	45
2_5_5_8_0	49
2_5_5_9_0	52
2_5_5_10_0	56
2_5_6_1_0	29
2_5_6_2_0	33
2_5_6_3_0	37
2_5_6_4_0	41
2_5_6_5_0	45
2_5_6_6_0	49
2_5_6_7_0	53
2_5_6_8_0	57
2_5_6_9_0	61
2_5_6_10_0	65
2_5_7_1_0	34
2_5_7_2_0	39
2_5_7_3_0	43
2_5_7_4_0	48
2_5_7_5_0	52
2_5_7_6_0	57
2_5_7_7_0	61
2_5_7_8_0	66
2_5_7_9_0	70
2_5_7_10_0	75
2_5_8_1_0	40
2_5_8_2_0	45
2_5_8_3_0	50
2_5_8_4_0	55
2_5_8_5_0	60
2_5_8_6_0	65
2_5_8_7_0	70
2_5_8_8_0	75
2_5_8_9_0	80
2_5_8_10_0	85
2_5_9_1_0	46
2_5_9_2_0	52
2_5_9_3_0	57
2_5_9_4_0	63
2_5_9_5_0	68
2_5_9_6_0	74
2_5_9_7_0	79
2_5_9_8_0	85
2_5_9_9_0	90
2_5_9_10_0	96
2_5_10_1_0	53
2_5_10_2_0	59
2_5_10_3_0	65
2_5_10_4_0	71
2_5_10_5_0	77
2_5_10_6_0	83
2_5_10_7_0	89
2_5_10_8_0	95
2_5_10_9_0	101
2_5_10_10_0	107
2_6_1_1_0	11
2_6_1_2_0	13
2_6_1_3_0	14
2_6_1_4_0	16
2_6_1_5_0	17
2_6_1_6_0	19
2_6_1_7_0	20
2_6_1_8_0	22
2_6_1_9_0	23
2_6_1_10_0	25
2_6_2_1_0	14
2_6_2_2_0	16
2_6_2_3_0	18
2_6_2_4_0	20
2_6_2_5_0	22
2_6_2_6_0	24
2_6_2_7_0	26
2_6_2_8_0	28
2_6_2_9_0	30
2_6_2_10_0	32
2_6_3_1_0	17
2_6_3_2_0	20
2_6_3_3_0	22
2_6_3_4_0	25
2_6_3_5_0	27
2_6_3_6_0	30
2_6_3_7_0	32
2_6_3_8_0	35
2_6_3_9_0	37
2_6_3_10_0	40
2_6_4_1_0	21
2_6_4_2_0	24
2_6_4_3_0	27
2_6_4_4_0	30
2_6_4_5_0	33
2_6_4_6_0	36
2_6_4_7_0	39
2_6_4_8_0	42
2_6_4_9_0	45
2_6_4_10_0	48
2_6_5_1_0	25
2_6_5_2_0	29
2_6_5_3_0	32
2_6_5_4_0	36
2_6_5_5_0	39
2_6_5_6_0	43
2_6_5_7_0	46
2_6_5_8_0	50
2_6_5_9_0	53
2_6_5_10_0	57
2_6_6_1_0	30
2_6_6_2_0	34
2_6_6_3_0	38
2_6_6_4_0	42
2_6_6_5_0	46
2_6_6_6_0	50
2_6_6_7_0	54
2_6_6_8_0	58
2_6_6_9_0	62
2_6_6_10_0	66
2_6_7_1_0	35
2_6_7_2_0	40
2_6_7_3_0	44
2_6_7_4_0	49
2_6_7_5_0	53
2_6_7_6_0	58
2_6_7_7_0	62
2_6_7_8_0	67
2_6_7_9_0	71
2_6_7_10_0	76
2_6_8_1_0	41
2_6_8_2_0	46
2_6_8_3_0	51
2_6_8_4_0	56
2_6_8_5_0	61
2_6_8_6_0	66
2_6_8_7_0	71
2_6_8_8_0	76
2_6_8_9_0	81
2_6_8_10_0	86
2_6_9_1_0	47
2_6_9_2_0	53
2_6_9_3_0	58
2_6_9_4_0	64
2_6_9_5_0	69
2_6_9_6_0	75
2_6_9_7_0	80
2_6_9_8_0	86
2_6_9_9_0	91
2_6_9_10_0	97
2_6_10_1_0	54
2_6_10_2_0	60
2_6_10_3_0	66
2_6_10_4_0	72
2_6_10_5_0	78
2_6_10_6_0	84
2_6_10_7_0	90
2_6_10_8_0	96
2_6_10_9_0	102
2_6_10_10_0	108
2_7_1_1_0	12
2_7_1_2_0	14
2_7_1_3_0	15
2_7_1_4_0	17
2_7_1_5_0	18
2_7_1_6_0	20
2_7_1_7_0	21
2_7_1_8_0	23
2_7_1_9_0	24
2_7_1_10_0	26
2_7_2_1_0	15
2_7_2_2_0	17
2_7_2_3_0	19
2_7_2_4_0	21
2_7_2_5_0	23
2_7_2_6_0	25
2_7_2_7_0	27
2_7_2_8_0	29
2_7_2_9_0	31
2_7_2_10_0	33
2_7_3_1_0	18
2_7_3_2_0	21
2_7_3_3_0	23
2_7_3_4_0	26
2_7_3_5_0	28
2_7_3_6_0	31
2_7_3_7_0	33
2_7_3_8_0	36
2_7_3_9_0	38
2_7_3_10_0	41
2_7_4_1_0	22
2_7_4_2_0	25
2_7_4_3_0	28
2_7_4_4_0	31
2_7_4_5_0	34
2_7_4_6_0	37
2_7_4_7_0	40
2_7_4_8_0	43
2_7_4_9_0	46
2_7_4_10_0	49
2_7_5_1_0	26
2_7_5_2_0	30
2_7_5_3_0	33
2_7_5_4_0	37
2_7_5_5_0	40
2_7_5_6_0	44
2_7_5_7_0	47
2_7_5_8_0	51
2_7_5_9_0	54
2_7_5_10_0	58
2_7_6_1_0	31
2_7_6_2_0	35
2_7_6_3_0	39
2_7_6_4_0	43
2_7_6_5_0	47
2_7_6_6_0	51
2_7_6_7_0	55
2_7_6_8_0	59
2_7_6_9_0	63
2_7_6_10_0	67
2_7_7_1_0	36
2_7_7_2_0	41
2_7_7_3_0	45
2_7_7_4_0	50
2_7_7_5_0	54
2_7_7_6_0	59
2_7_7_7_0	63
2_7_7_8_0	68
2_7_7_9_0	72
2_7_7_10_0	77
2_7_8_1_0	42
2_7_8_2_0	47
2_7_8_3_0	52
2_7_8_4_0	57
2_7_8_5_0	62
2_7_8_6_0	67
2_7_8_7_0	72
2_7_8_8_0	77
2_7_8_9_0	82
2_7_8_10_0	87
2_7_9_1_0	48
2_7_9_2_0	54
2_7_9_3_0	59
2_7_9_4_0	65
2_7_9_5_0	70
2_7_9_6_0	76
2_7_9_7_0	81
2_7_9_8_0	87
2_7_9_9_0	92
2_7_9_10_0	98
2_7_10_1_0	55
2_7_10_2_0	61
2_7_10_3_0	67
2_7_10_4_0	73
2_7_10_5_0	79
2_7_10_6_0	85
2_7_10_7_0	91
2_7_10_8_0	97
2_7_10_9_0	103
2_7_10_10_0	109
2_8_1_1_0	13
2_8_1_2_0	15
2_8_1_3_0	16
2_8_1_4_0	18
2_8_1_5_0	19
2_8_1_6_0	21
2_8_1_7_0	22
2_8_1_8_0	24
2_8_1_9_0	25
2_8_1_10_0	27
2_8_2_1_0	16
2_8_2_2_0	18
2_8_2_3_0	20
2_8_2_4_0	22
2_8_2_5_0	24
2_8_2_6_0	26
2_8_2_7_0	28
2_8_2_8_0	30
2_8_2_9_0	32
2_8_2_10_0	34
2_8_3_1_0	19
2_8_3_2_0	22
2_8_3_3_0	24
2_8_3_4_0	27
2_8_3_5_0	29
2_8_3_6_0	32
2_8_3_7_0	34
2_8_3_8_0	37
2_8_3_9_0	39
2_8_3_10_0	42
2_8_4_1_0	23
2_8_4_2_0	26
2_8_4_3_0	29
2_8_4_4_0	32
2_8_4_5_0	35
2_8_4_6_0	38
2_8_4_7_0	41
2_8_4_8_0	44
2_8_4_9_0	47
2_8_4_10_0	50
2_8_5_1_0	27
2_8_5_2_0	31
2_8_5_3_0	34
2_8_5_4_0	38
2_8_5_5_0	41
2_8_5_6_0	45
2_8_5_7_0	48
2_8_5_8_0	52
2_8_5_9_0	55
2_8_5_10_0	59
2_8_6_1_0	32
2_8_6_2_0	36
2_8_6_3_0	40
2_8_6_4_0	44
2_8_6_5_0	48
2_8_6_6_0	52
2_8_6_7_0	56
2_8_6_8_0	60
2_8_6_9_0	64
2_8_6_10_0	68
2_8_7_1_0	37
2_8_7_2_0	42
2_8_7_3_0	46
2_8_7_4_0	51
2_8_7_5_0	55
2_8_7_6_0	60
2_8_7_7_0	64
2_8_7_8_0	69
2_8_7_9_0	73
2_8_7_10_0	78
2_8_8_1_0	43
2_8_8_2_0	48
2_8_8_3_0	53
2_8_8_4_0	58
2_8_8_5_0	63
2_8_8_6_0	68
2_8_8_7_0	73
2_8_8_8_0	78
2_8_8_9_0	83
2_8_8_10_0	88
2_8_9_1_0	49
2_8_9_2_0	55
2_8_9_3_0	60
2_8_9_4_0	66
2_8_9_5_0	71
2_8_9_6_0	77
2_8_9_7_0	82
2_8_9_8_0	88
2_8_9_9_0	93
2_8_9_10_0	99
2_8_10_1_0	56
2_8_10_2_0	62
2_8_10_3_0	68
2_8_10_4_0	74
2_8_10_5_0	80
2_8_10_6_0	86
2_8_10_7_0	92
2_8_10_8_0	98
2_8_10_9_0	104
2_8_10_10_0	110
2_9_1_1_0	14
2_9_1_2_0	16
2_9_1_3_0	17
2_9_1_4_0	19
2_9_1_5_0	20
2_9_1_6_0	22
2_9_1_7_0	23
2_9_1_8_0	25
2_9_1_9_0	26
2_9_1_10_0	28
2_9_2_1_0	17
2_9_2_2_0	19
2_9_2_3_0	21
2_9_2_4_0	23
2_9_2_5_0	25
2_9_2_6_0	27
2_9_2_7_0	29
2_9_2_8_0	31
2_9_2_9_0	33
2_9_2_10_0	35
2_9_3_1_0	20
2_9_3_2_0	23
2_9_3_3_0	25
2_9_3_4_0	28
2_9_3_5_0	30
2_9_3_6_0	33
2_9_3_7_0	35
2_9_3_8_0	38
2_9_3_9_0	40
2_9_3_10_0	43
2_9_4_1_0	24
2_9_4_2_0	27
2_9_4_3_0	30
2_9_4_4_0	33
2_9_4_5_0	36
2_9_4_6_0	39
2_9_4_7_0	42
2_9_4_8_0	45
2_9_4_9_0	48
2_9_4_10_0	51
2_9_5_1_0	28
2_9_5_2_0	32
2_9_5_3_0	35
2_9_5_4_0	39
2_9_5_5_0	42
2_9_5_6_0	46
2_9_5_7_0	49
2_9_5_8_0	53
2_9_5_9_0	56
2_9_5_10_0	60
2_9_6_1_0	33
2_9_6_2_0	37
2_9_6_3_0	41
2_9_6_4_0	45
2_9_6_5_0	49
2_9_6_6_0	53
2_9_6_7_0	57
2_9_6_8_0	61
2_9_6_9_0	65
2_9_6_10_0	69
2_9_7_1_0	38
2_9_7_2_0	43
2_9_7_3_0	47
2_9_7_4_0	52
2_9_7_5_0	56
2_9_7_6_0	61
2_9_7_7_0	65
2_9_7_8_0	70
2_9_7_9_0	74
2_9_7_10_0	79
2_9_8_1_0	44
2_9_8_2_0	49
2_9_8_3_0	54
2_9_8_4_0	59
2_9_8_5_0	64
2_9_8_6_0	69
2_9_8_7_0	74
2_9_8_8_0	79
2_9_8_9_0	84
2_9_8_10_0	89
2_9_9_1_0	50
2_9_9_2_0	56
2_9_9_3_0	61
2_9_9_4_0	67
2_9_9_5_0	72
2_9_9_6_0	78
2_9_9_7_0	83
2_9_9_8_0	89
2_9_9_9_0	94
2_9_9_10_0	100
2_9_10_1_0	57
2_9_10_2_0	63
2_9_10_3_0	69
2_9_10_4_0	75
2_9_10_5_0	81
2_9_10_6_0	87
2_9_10_7_0	93
2_9_10_8_0	99
2_9_10_9_0	105
2_9_10_10_0	111
2_10_1_1_0	15
2_10_1_2_0	17
2_10_1_3_0	18
2_10_1_4_0	20
2_10_1_5_0	21
2_10_1_6_0	23
2_10_1_7_0	24
2_10_1_8_0	26
2_10_1_9_0	27
2_10_1_10_0	29
2_10_2_1_0	18
2_10_2_2_0	20
2_10_2_3_0	22
2_10_2_4_0	24
2_10_2_5_0	26
2_10_2_6_0	28
2_10_2_7_0	30
2_10_2_8_0	32
2_10_2_9_0	34
2_10_2_10_0	36
2_10_3_1_0	21
2_10_3_2_0	24
2_10_3_3_0	26
2_10_3_4_0	29
2_10_3_5_0	31
2_10_3_6_0	34
2_10_3_7_0	36
2_10_3_8_0	39
2_10_3_9_0	41
2_10_3_10_0	44
2_10_4_1_0	25
2_10_4_2_0	28
2_10_4_3_0	31
2_10_4_4_0	34
2_10_4_5_0	37
2_10_4_6_0	40
2_10_4_7_0	43
2_10_4_8_0	46
2_10_4_9_0	49
2_10_4_10_0	52
2_10_5_1_0	29
2_10_5_2_0	33
2_10_5_3_0	36
2_10_5_4_0	40
2_10_5_5_0	43
2_10_5_6_0	47
2_10_5_7_0	50
2_10_5_8_0	54
2_10_5_9_0	57
2_10_5_10_0	61
2_10_6_1_0	34
2_10_6_2_0	38
2_10_6_3_0	42
2_10_6_4_0	46
2_10_6_5_0	50
2_10_6_6_0	54
2_10_6_7_0	58
2_10_6_8_0	62
2_10_6_9_0	66
2_10_6_10_0	70
2_10_7_1_0	39
2_10_7_2_0	44
2_10_7_3_0	48
2_10_7_4_0	53
2_10_7_5_0	57
2_10_7_6_0	62
2_10_7_7_0	66
2_10_7_8_0	71
2_10_7_9_0	75
2_10_7_10_0	80
2_10_8_1_0	45
2_10_8_2_0	50
2_10_8_3_0	55
2_10_8_4_0	60
2_10_8_5_0	65
2_10_8_6_0	70
2_10_8_7_0	75
2_10_8_8_0	80
2_10_8_9_0	85
2_10_8_10_0	90
2_10_9_1_0	51
2_10_9_2_0	57
2_10_9_3_0	62
2_10_9_4_0	68
2_10_9_5_0	73
2_10_9_6_0	79
2_10_9_7_0	84
2_10_9_8_0	90
2_10_9_9_0	95
2_10_9_10_0	101
2_10_10_1_0	58
2_10_10_2_0	64
2_10_10_3_0	70
2_10_10_4_0	76
2_10_10_5_0	82
2_10_10_6_0	88
2_10_10_7_0	94
2_10_10_8_0	100
2_10_10_9_0	106
2_10_10_10_0	112
3_1_1_6_0	20
3_1_1_7_0	21
3_1_1_8_0	24
3_1_1_9_0	25
3_1_1_10_0	28
3_1_2_6_0	25
3_1_2_7_0	28
3_1_2_8_0	30
3_1_2_9_0	33
3_1_2_10_0	35
3_1_3_1_0	16
3_1_3_2_0	20
3_1_3_3_0	22
3_1_3_4_0	26
3_1_3_5_0	28
3_1_3_6_0	32
3_1_3_7_0	34
3_1_3_8_0	38
3_1_3_9_0	40
3_1_3_10_0	44
3_1_4_1_0	21
3_1_4_2_0	24
3_1_4_3_0	28
3_1_4_4_0	31
3_1_4_5_0	35
3_1_4_6_0	38
3_1_4_7_0	42
3_1_4_8_0	45
3_1_4_9_0	49
3_1_4_10_0	52
3_1_5_1_0	25
3_1_5_2_0	30
3_1_5_3_0	33
3_1_5_4_0	38
3_1_5_5_0	41
3_1_5_6_0	46
3_1_5_7_0	49
3_1_5_8_0	54
3_1_5_9_0	57
3_1_5_10_0	62
3_1_6_1_0	31
3_1_6_2_0	35
3_1_6_3_0	40
3_1_6_4_0	44
3_1_6_5_0	49
3_1_6_6_0	53
3_1_6_7_0	58
3_1_6_8_0	62
3_1_6_9_0	67
3_1_6_10_0	71
3_1_7_1_0	36
3_1_7_2_0	42
3_1_7_3_0	46
3_1_7_4_0	52
3_1_7_5_0	56
3_1_7_6_0	62
3_1_7_7_0	66
3_1_7_8_0	72
3_1_7_9_0	76
3_1_7_10_0	82
3_1_8_1_0	43
3_1_8_2_0	48
3_1_8_3_0	54
3_1_8_4_0	59
3_1_8_5_0	65
3_1_8_6_0	70
3_1_8_7_0	76
3_1_8_8_0	81
3_1_8_9_0	87
3_1_8_10_0	92
3_1_9_1_0	49
3_1_9_2_0	56
3_1_9_3_0	61
3_1_9_4_0	68
3_1_9_5_0	73
3_1_9_6_0	80
3_1_9_7_0	85
3_1_9_8_0	92
3_1_9_9_0	97
3_1_9_10_0	104
3_1_10_1_0	57
3_1_10_2_0	63
3_1_10_3_0	70
3_1_10_4_0	76
3_1_10_5_0	83
3_1_10_6_0	89
3_1_10_7_0	96
3_1_10_8_0	102
3_1_10_9_0	109
3_1_10_10_0	115
3_2_1_2_0	13
3_2_1_3_0	15
3_2_1_4_0	17
3_2_1_5_0	19
3_2_1_6_0	21
3_2_1_7_0	23
3_2_1_8_0	25
3_2_1_9_0	27
3_2_1_10_0	29
3_2_2_1_0	14
3_2_2_2_0	17
3_2_2_3_0	19
3_2_2_4_0	22
3_2_2_5_0	24
3_2_2_6_0	27
3_2_2_7_0	29
3_2_2_8_0	32
3_2_2_9_0	34
3_2_2_10_0	37
3_2_3_4_0	27
3_2_3_5_0	30
3_2_3_6_0	33
3_2_3_7_0	36
3_2_3_8_0	39
3_2_3_9_0	42
3_2_3_10_0	45
3_2_4_1_0	22
3_2_4_2_0	26
3_2_4_3_0	29
3_2_4_4_0	33
3_2_4_5_0	36
3_2_4_6_0	40
3_2_4_7_0	43
3_2_4_8_0	47
3_2_4_9_0	50
3_2_4_10_0	54
3_2_5_1_0	27
3_2_5_2_0	31
3_2_5_3_0	35
3_2_5_4_0	39
3_2_5_5_0	43
3_2_5_6_0	47
3_2_5_7_0	51
3_2_5_8_0	55
3_2_5_9_0	59
3_2_5_10_0	63
3_2_6_1_0	32
3_2_6_2_0	37
3_2_6_3_0	41
3_2_6_4_0	46
3_2_6_5_0	50
3_2_6_6_0	55
3_2_6_7_0	59
3_2_6_8_0	64
3_2_6_9_0	68
3_2_6_10_0	73
3_2_7_1_0	38
3_2_7_2_0	43
3_2_7_3_0	48
3_2_7_4_0	53
3_2_7_5_0	58
3_2_7_6_0	63
3_2_7_7_0	68
3_2_7_8_0	73
3_2_7_9_0	78
3_2_7_10_0	83
3_2_8_1_0	44
3_2_8_2_0	50
3_2_8_3_0	55
3_2_8_4_0	61
3_2_8_5_0	66
3_2_8_6_0	72
3_2_8_7_0	77
3_2_8_8_0	83
3_2_8_9_0	88
3_2_8_10_0	94
3_2_9_1_0	51
3_2_9_2_0	57
3_2_9_3_0	63
3_2_9_4_0	69
3_2_9_5_0	75
3_2_9_6_0	81
3_2_9_7_0	87
3_2_9_8_0	93
3_2_9_9_0	99
3_2_9_10_0	105
3_2_10_1_0	58
3_2_10_2_0	65
3_2_10_3_0	71
3_2_10_4_0	78
3_2_10_5_0	84
3_2_10_6_0	91
3_2_10_7_0	97
3_2_10_8_0	104
3_2_10_9_0	110
3_2_10_10_0	117
3_3_1_1_0	12
3_3_1_2_0	15
3_3_1_3_0	16
3_3_1_4_0	19
3_3_1_5_0	20
3_3_1_6_0	23
3_3_1_7_0	24
3_3_1_8_0	27
3_3_1_9_0	28
3_3_1_10_0	31
3_3_2_1_0	16
3_3_2_2_0	18
3_3_2_3_0	21
3_3_2_4_0	23
3_3_2_5_0	26
3_3_2_6_0	28
3_3_2_7_0	31
3_3_2_8_0	33
3_3_2_9_0	36
3_3_2_10_0	38
3_3_3_6_0	35
3_3_3_7_0	37
3_3_3_8_0	41
3_3_3_9_0	43
3_3_3_10_0	47
3_3_4_1_0	24
3_3_4_2_0	27
3_3_4_3_0	31
3_3_4_4_0	34
3_3_4_5_0	38
3_3_4_6_0	41
3_3_4_7_0	45
3_3_4_8_0	48
3_3_4_9_0	52
3_3_4_10_0	55
3_3_5_1_0	28
3_3_5_2_0	33
3_3_5_3_0	36
3_3_5_4_0	41
3_3_5_5_0	44
3_3_5_6_0	49
3_3_5_7_0	52
3_3_5_8_0	57
3_3_5_9_0	60
3_3_5_10_0	65
3_3_6_1_0	34
3_3_6_2_0	38
3_3_6_3_0	43
3_3_6_4_0	47
3_3_6_5_0	52
3_3_6_6_0	56
3_3_6_7_0	61
3_3_6_8_0	65
3_3_6_9_0	70
3_3_6_10_0	74
3_3_7_1_0	39
3_3_7_2_0	45
3_3_7_3_0	49
3_3_7_4_0	55
3_3_7_5_0	59
3_3_7_6_0	65
3_3_7_7_0	69
3_3_7_8_0	75
3_3_7_9_0	79
3_3_7_10_0	85
3_3_8_1_0	46
3_3_8_2_0	51
3_3_8_3_0	57
3_3_8_4_0	62
3_3_8_5_0	68
3_3_8_6_0	73
3_3_8_7_0	79
3_3_8_8_0	84
3_3_8_9_0	90
3_3_8_10_0	95
3_3_9_1_0	52
3_3_9_3_0	64
3_3_9_4_0	71
3_3_9_5_0	76
3_3_9_6_0	83
3_3_9_7_0	88
3_3_9_8_0	95
3_3_9_9_0	100
3_3_9_10_0	107
3_3_10_1_0	60
3_3_10_2_0	66
3_3_10_3_0	73
3_3_10_4_0	79
3_3_10_5_0	86
3_3_10_6_0	92
3_3_10_7_0	99
3_3_10_8_0	105
3_3_10_9_0	112
3_3_10_10_0	118
3_4_1_1_0	14
3_4_1_2_0	16
3_4_1_3_0	18
3_4_1_4_0	20
3_4_1_5_0	22
3_4_1_6_0	24
3_4_1_7_0	26
3_4_1_8_0	28
3_4_1_9_0	30
3_4_1_10_0	32
3_4_2_1_0	17
3_4_2_2_0	20
3_4_2_3_0	22
3_4_2_5_0	27
3_4_2_6_0	30
3_4_2_7_0	32
3_4_2_8_0	35
3_4_2_9_0	37
3_4_2_10_0	40
3_4_3_1_0	21
3_4_3_2_0	24
3_4_3_3_0	27
3_4_3_4_0	30
3_4_3_5_0	33
3_4_3_6_0	36
3_4_3_7_0	39
3_4_3_8_0	42
3_4_3_9_0	45
3_4_3_10_0	48
3_4_4_1_0	25
3_4_4_2_0	29
3_4_4_3_0	32
3_4_4_4_0	36
3_4_4_5_0	39
3_4_4_6_0	43
3_4_4_7_0	46
3_4_4_8_0	50
3_4_4_9_0	53
3_4_4_10_0	57
3_4_5_1_0	30
3_4_5_2_0	34
3_4_5_3_0	38
3_4_5_4_0	42
3_4_5_5_0	46
3_4_5_6_0	50
3_4_5_7_0	54
3_4_5_8_0	58
3_4_5_9_0	62
3_4_5_10_0	66
3_4_6_1_0	35
3_4_6_2_0	40
3_4_6_3_0	44
3_4_6_4_0	49
3_4_6_5_0	53
3_4_6_6_0	58
3_4_6_7_0	62
3_4_6_8_0	67
3_4_6_9_0	71
3_4_6_10_0	76
3_4_7_1_0	41
3_4_7_2_0	46
3_4_7_3_0	51
3_4_7_4_0	56
3_4_7_5_0	61
3_4_7_6_0	66
3_4_7_7_0	71
3_4_7_8_0	76
3_4_7_9_0	81
3_4_7_10_0	86
3_4_8_1_0	47
3_4_8_2_0	53
3_4_8_3_0	58
3_4_8_4_0	64
3_4_8_5_0	69
3_4_8_6_0	75
3_4_8_7_0	80
3_4_8_8_0	86
3_4_8_9_0	91
3_4_8_10_0	97
3_4_9_1_0	54
3_4_9_2_0	60
3_4_9_3_0	66
3_4_9_4_0	72
3_4_9_5_0	78
3_4_9_6_0	84
3_4_9_7_0	90
3_4_9_8_0	96
3_4_9_9_0	102
3_4_9_10_0	108
3_4_10_1_0	61
3_4_10_2_0	68
3_4_10_3_0	74
3_4_10_4_0	81
3_4_10_5_0	87
3_4_10_6_0	94
3_4_10_7_0	100
3_4_10_8_0	107
3_4_10_9_0	113
3_4_10_10_0	120
3_5_1_1_0	15
3_5_1_2_0	18
3_5_1_3_0	19
3_5_1_4_0	22
3_5_1_5_0	23
3_5_1_6_0	26
3_5_1_7_0	27
3_5_1_8_0	30
3_5_1_9_0	31
3_5_1_10_0	34
3_5_2_1_0	19
3_5_2_2_0	21
3_5_2_3_0	24
3_5_2_4_0	26
3_5_2_5_0	29
3_5_2_6_0	31
3_5_2_7_0	34
3_5_2_8_0	36
3_5_2_9_0	39
3_5_2_10_0	41
3_5_3_1_0	22
3_5_3_2_0	26
3_5_3_3_0	28
3_5_3_4_0	32
3_5_3_5_0	34
3_5_3_6_0	38
3_5_3_7_0	40
3_5_3_8_0	44
3_5_3_9_0	46
3_5_3_10_0	50
3_5_4_1_0	27
3_5_4_2_0	30
3_5_4_3_0	34
3_5_4_4_0	37
3_5_4_5_0	41
3_5_4_6_0	44
3_5_4_7_0	48
3_5_4_8_0	51
3_5_4_9_0	55
3_5_4_10_0	58
3_5_5_1_0	31
3_5_5_2_0	36
3_5_5_3_0	39
3_5_5_4_0	44
3_5_5_5_0	47
3_5_5_6_0	52
3_5_5_7_0	55
3_5_5_8_0	60
3_5_5_9_0	63
3_5_5_10_0	68
3_5_6_1_0	37
3_5_6_2_0	41
3_5_6_3_0	46
3_5_6_4_0	50
3_5_6_5_0	55
3_5_6_6_0	59
3_5_6_7_0	64
3_5_6_8_0	68
3_5_6_9_0	73
3_5_6_10_0	77
3_5_7_1_0	42
3_5_7_2_0	48
3_5_7_3_0	52
3_5_7_4_0	58
3_5_7_5_0	62
3_5_7_6_0	68
3_5_7_7_0	72
3_5_7_8_0	78
3_5_7_9_0	82
3_5_7_10_0	88
3_5_8_1_0	49
3_5_8_2_0	54
3_5_8_3_0	60
3_5_8_4_0	65
3_5_8_5_0	71
3_5_8_6_0	76
3_5_8_7_0	82
3_5_8_9_0	93
3_5_8_10_0	98
3_5_9_1_0	55
3_5_9_2_0	62
3_5_9_3_0	67
3_5_9_4_0	74
3_5_9_5_0	79
3_5_9_6_0	86
3_5_9_7_0	91
3_5_9_8_0	98
3_5_9_9_0	103
3_5_9_10_0	110
3_5_10_1_0	63
3_5_10_2_0	69
3_5_10_3_0	76
3_5_10_4_0	82
3_5_10_5_0	89
3_5_10_6_0	95
3_5_10_7_0	102
3_5_10_8_0	108
3_5_10_9_0	115
3_5_10_10_0	121
3_6_1_1_0	17
3_6_1_2_0	19
3_6_1_3_0	21
3_6_1_4_0	23
3_6_1_5_0	25
3_6_1_6_0	27
3_6_1_7_0	29
3_6_1_8_0	31
3_6_1_9_0	33
3_6_1_10_0	35
3_6_2_1_0	20
3_6_2_2_0	23
3_6_2_3_0	25
3_6_2_4_0	28
3_6_2_5_0	30
3_6_2_6_0	33
3_6_2_7_0	35
3_6_2_8_0	38
3_6_2_9_0	40
3_6_2_10_0	43
3_6_3_1_0	24
3_6_3_2_0	27
3_6_3_3_0	30
3_6_3_4_0	33
3_6_3_5_0	36
3_6_3_6_0	39
3_6_3_7_0	42
3_6_3_8_0	45
3_6_3_9_0	48
3_6_3_10_0	51
3_6_4_1_0	28
3_6_4_2_0	32
3_6_4_3_0	35
3_6_4_4_0	39
3_6_4_5_0	42
3_6_4_6_0	46
3_6_4_7_0	49
3_6_4_8_0	53
3_6_4_9_0	56
3_6_4_10_0	60
3_6_5_1_0	33
3_6_5_2_0	37
3_6_5_3_0	41
3_6_5_4_0	45
3_6_5_5_0	49
3_6_5_6_0	53
3_6_5_7_0	57
3_6_5_8_0	61
3_6_5_9_0	65
3_6_5_10_0	69
3_6_6_1_0	38
3_6_6_2_0	43
3_6_6_3_0	47
3_6_6_4_0	52
3_6_6_5_0	56
3_6_6_6_0	61
3_6_6_7_0	65
3_6_6_8_0	70
3_6_6_9_0	74
3_6_6_10_0	79
3_6_7_1_0	44
3_6_7_2_0	49
3_6_7_3_0	54
3_6_7_4_0	59
3_6_7_5_0	64
3_6_7_6_0	69
3_6_7_7_0	74
3_6_7_8_0	79
3_6_7_9_0	84
3_6_7_10_0	89
3_6_8_1_0	50
3_6_8_3_0	61
3_6_8_4_0	67
3_6_8_5_0	72
3_6_8_6_0	78
3_6_8_7_0	83
3_6_8_8_0	89
3_6_8_9_0	94
3_6_8_10_0	100
3_6_9_1_0	57
3_6_9_2_0	63
3_6_9_3_0	69
3_6_9_4_0	75
3_6_9_5_0	81
3_6_9_6_0	87
3_6_9_7_0	93
3_6_9_8_0	99
3_6_9_9_0	105
3_6_9_10_0	111
3_6_10_1_0	64
3_6_10_2_0	71
3_6_10_3_0	77
3_6_10_4_0	84
3_6_10_5_0	90
3_6_10_6_0	97
3_6_10_7_0	103
